intersect_bp,f_orig_query,f_match,f_unique_to_query,f_unique_weighted,average_abund,median_abund,std_abund,filename,name,md5,f_match_orig,unique_intersect_bp,gather_result_rank,remaining_bp,query_filename,query_name,query_md5,query_bp,ksize,moltype,scaled,query_n_hashes,query_abundance,query_containment_ani,match_containment_ani,average_containment_ani,max_containment_ani,potential_false_negative,n_unique_weighted_found,sum_weighted_found,total_weighted_hashes,lineage
9215000,0.01663222301437609,0.7305374980180751,0.01663222301437609,0.009213622313235355,2.229625610417797,2.0,3.678774481120979,/tmp/nxf.XXXXVDqH0S/sourmash_database/host_genomes.k31.zip,GCA_000743755.1,e3044a9f4a2d95c79fe9e30116103b88,0.7305374980180751,9215000,0,262935000,ERR321521_2.fastq.gz,ERR321521,65d4adc4,554045000,31,DNA,1000,554045,True,0.8762162435392945,0.9899229009828061,0.9330695722610503,0.9899229009828061,False,20546,20546,2229959,Eukaryota;;Bigyra;Opalinata;Blastocystidae;Blastocystis;Blastocystis sp. subtype 4
2277000,0.004109774476802426,0.5264389330837623,0.004061041973124927,0.001990171119738076,1.9724444444444444,2.0,2.2770635628229186,/tmp/nxf.XXXXVDqH0S/sourmash_database/gtdb-rs214-reps.k31.zip,"GCF_000190535.1 Odoribacter splanchnicus DSM 20712 strain=DSM 220712, ASM19053v1",b37a0141517537faad74a6d2ac4d5c41,0.5327562002807674,2250000,11,227237000,ERR321521_2.fastq.gz,ERR321521,65d4adc4,554045000,31,DNA,1000,554045,True,0.8375801701465035,0.9798922867549653,0.9087362284507344,0.9798922867549653,False,4438,266152,2229959,d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Marinifilaceae;g__Odoribacter;s__Odoribacter splanchnicus
2216000,0.00399967511664215,0.8333333333333334,0.0039978702090985386,0.004361515166870781,4.390970654627539,4.0,4.250583251073686,/tmp/nxf.XXXXVDqH0S/sourmash_database/gtdb-rs214-reps.k31.zip,"GCA_000436115.1 Firmicutes bacterium CAG:534, MGS534",0d56398145b56861dd6109ed81de6882,0.8337095560571859,2215000,12,225022000,ERR321521_2.fastq.gz,ERR321521,65d4adc4,554045000,31,DNA,1000,554045,True,0.8368467976969365,0.9941503955824155,0.915498596639676,0.9941503955824155,False,9726,275878,2229959,d__Bacteria;p__Bacillota_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__CAG-95;s__CAG-95 sp000436115
2285000,0.004124213737151315,0.5663361029214687,0.003813769639650209,0.006885328384961338,7.266445811642215,2.0,25.329639262754615,/tmp/nxf.XXXXVDqH0S/sourmash_database/gtdb-rs214-reps.k31.zip,"GCA_902363675.1 Lachnospiraceae bacterium, MGYG-HGUT-00136",0e52a65e33f6ee0b7a154267a57215c3,0.6124363441436612,2113000,13,222909000,ERR321521_2.fastq.gz,ERR321521,65d4adc4,554045000,31,DNA,1000,554045,True,0.837674936551852,0.9843079630466205,0.9109914497992362,0.9843079630466205,False,15354,291232,2229959,d__Bacteria;p__Bacillota_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Agathobacter;s__Agathobacter sp000434275
2135000,0.003853477605609653,0.7656655543196144,0.003727134077556877,0.007295649830333204,7.878450363196126,7.0,8.268335440960486,/tmp/nxf.XXXXVDqH0S/sourmash_database/gtdb-rs214-reps.k31.zip,"GCA_900112995.1 Lactobacillus rogosae strain=ATCC 27753, IMG-taxon 2597490368 annotated assembly",c122ecbf66d016ce29333bc145978b5a,0.7916203188728217,2065000,14,220844000,ERR321521_2.fastq.gz,ERR321521,65d4adc4,554045000,31,DNA,1000,554045,True,0.8358421829148104,0.9924904868231982,0.9141663348690043,0.9924904868231982,False,16269,307501,2229959,d__Bacteria;p__Bacillota_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Lachnospira;s__Lachnospira rogosae
2319000,0.004185580593634091,0.5074037512339585,0.0037108899096643774,0.004823407067125449,5.2315175097276265,3.0,11.124468195774504,/tmp/nxf.XXXXVDqH0S/sourmash_database/gtdb-rs214-reps.k31.zip,"GCF_000174195.1 Roseburia inulinivorans DSM 16841 strain=DSM 16841, ASM17419v1",2297ea50ecdd1c8050ea75a720bbf9de,0.5723099703849951,2056000,15,218788000,ERR321521_2.fastq.gz,ERR321521,65d4adc4,554045000,31,DNA,1000,554045,True,0.83807414413745,0.9821586711157053,0.9101164076265776,0.9821586711157053,False,10756,318257,2229959,d__Bacteria;p__Bacillota_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Roseburia;s__Roseburia inulinivorans
2094000,0.0037794763963215983,0.6844429347826086,0.0036368887003763234,0.0154262925910297,17.07196029776675,15.0,17.232356975366528,/tmp/nxf.XXXXVDqH0S/sourmash_database/gtdb-rs214-reps.k31.zip,"GCF_014337155.1 Wujia chipingensis strain=NSJ-4, ASM1433715v1",37519ff08fa08b5bc2ed2e92c46c0d51,0.7112771739130435,2015000,16,216773000,ERR321521_2.fastq.gz,ERR321521,65d4adc4,554045000,31,DNA,1000,554045,True,0.8353195261846269,0.9890700708901179,0.9121947985373724,0.9890700708901179,False,34400,352657,2229959,d__Bacteria;p__Bacillota_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Wujia;s__Wujia chipingensis
2137000,0.003857087420696875,0.44697477115427553,0.003613424902309379,0.0022560952914380938,2.512987012987013,2.0,3.9169807799376253,/tmp/nxf.XXXXVDqH0S/sourmash_database/gtdb-rs214-reps.k31.zip,"GCA_025148125.1 Blautia wexlerae DSM 19850 strain=DSM 19850, ASM2514812v1",20e22b7a195404638366fe78b372a400,0.4771154275507926,2002000,17,214771000,ERR321521_2.fastq.gz,ERR321521,65d4adc4,554045000,31,DNA,1000,554045,True,0.8358674292258854,0.9764117900531539,0.9061396096395197,0.9764117900531539,False,5031,357688,2229959,d__Bacteria;p__Bacillota_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Blautia_A;s__Blautia_A wexlerae
2093000,0.0037776714887779875,0.6505700871898055,0.0035015206346054924,0.010401984969230376,11.956701030927835,11.0,7.7488397164901155,/tmp/nxf.XXXXVDqH0S/sourmash_database/gtdb-rs214-reps.k31.zip,"GCF_009680455.1 Lachnospira eligens strain=BIOML-A1, ASM968045v1",202b4a96ab763ae8b9d9aa34459e999a,0.7018779342723005,1940000,18,212831000,ERR321521_2.fastq.gz,ERR321521,65d4adc4,554045000,31,DNA,1000,554045,True,0.8353066551150874,0.9886457333273415,0.9119761942212145,0.9886457333273415,False,23196,380884,2229959,d__Bacteria;p__Bacillota_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Lachnospira;s__Lachnospira eligens_A
2163000,0.0039040150168307627,0.28188539741219965,0.003302980804808274,0.0015578761761987552,1.8983606557377048,1.0,3.7155040021706367,/tmp/nxf.XXXXVDqH0S/sourmash_database/gtdb-rs214-reps.k31.zip,"GCF_001314995.1 Bacteroides ovatus strain=ATCC 8483, ASM131499v1",514bdd6aa640f40cc6414be0e11ec2f6,0.3331792975970425,1830000,19,211001000,ERR321521_2.fastq.gz,ERR321521,65d4adc4,554045000,31,DNA,1000,554045,True,0.8361935666238965,0.9651671152461944,0.9006803409350455,0.9651671152461944,False,3474,384358,2229959,d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Bacteroides;s__Bacteroides ovatus
1994000,0.0035989856419604907,0.4509560466848771,0.0032777120991977185,0.006592049450236529,8.094713656387665,2.0,13.018237572709493,/tmp/nxf.XXXXVDqH0S/sourmash_database/gtdb-rs214-reps.k31.zip,"GCA_003584705.1 Lachnospiraceae bacterium GAM79 strain=GAM79, ASM358470v1",e70cebeab558f667b40dfb9cb7c5e9f2,0.49515768562205115,1816000,20,209185000,ERR321521_2.fastq.gz,ERR321521,65d4adc4,554045000,31,DNA,1000,554045,True,0.8340020160220117,0.9775815959758981,0.9057918059989549,0.9775815959758981,False,14700,399058,2229959,d__Bacteria;p__Bacillota_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Acetatifactor;s__Acetatifactor sp900066565
1928000,0.0034798617440821595,0.5267622111728576,0.0032506384860435523,0.0021359137096242575,2.6446418656302053,2.0,4.658496967907337,/tmp/nxf.XXXXVDqH0S/sourmash_database/gtdb-rs214-reps.k31.zip,"GCA_025149785.1 Coprococcus comes ATCC 27758 strain=ATCC 27758, ASM2514978v1",8c91537000df08516afde1ea4eac7752,0.5639075753144194,1801000,21,207384000,ERR321521_2.fastq.gz,ERR321521,65d4adc4,554045000,31,DNA,1000,554045,True,0.8330969568079593,0.9816901859094352,0.9073935713586972,0.9816901859094352,False,4763,403821,2229959,d__Bacteria;p__Bacillota_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Bariatricus;s__Bariatricus comes
1816000,0.0032777120991977185,0.4259171033825631,0.0032271746879766086,0.0024193269921106175,3.017337807606264,3.0,2.1426298586992054,/tmp/nxf.XXXXVDqH0S/sourmash_database/gtdb-rs214-reps.k31.zip,"GCF_000233955.1 Paraprevotella clara YIT 11840 strain=YIT 11840, ASM23395v1",cd255e017b4d3015ea771faa413a355b,0.4325869461648404,1788000,22,205596000,ERR321521_2.fastq.gz,ERR321521,65d4adc4,554045000,31,DNA,1000,554045,True,0.8314901765592458,0.9733307242636472,0.9024104504114465,0.9733307242636472,False,5395,409216,2229959,d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Paraprevotella;s__Paraprevotella clara
1864000,0.0033643476612910503,0.5799545896853714,0.0032271746879766086,0.0020251493413107596,2.5257270693512304,2.0,2.6822617833653277,/tmp/nxf.XXXXVDqH0S/sourmash_database/gtdb-rs214-reps.k31.zip,"GCF_001404675.1 Coprococcus eutactus strain=2789STDY5834963, 14207_7#86",2f02bbf17e3ba9ba81a105840505bb1c,0.6046059033409017,1788000,23,203808000,ERR321521_2.fastq.gz,ERR321521,65d4adc4,554045000,31,DNA,1000,554045,True,0.8321902219976469,0.9838994596099686,0.9080448408038078,0.9838994596099686,False,4516,413732,2229959,d__Bacteria;p__Bacillota_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Coprococcus;s__Coprococcus eutactus_A
1931000,0.0034852764667129927,0.5022560631697688,0.003214540335171331,0.004529231254924418,5.670971364402021,4.0,11.1257219821254,/tmp/nxf.XXXXVDqH0S/sourmash_database/gtdb-rs214-reps.k31.zip,"GCA_003481005.1 Firmicutes bacterium TM09-10 strain=TM09-10, ASM348100v1",b8d3f514d7d818938cf2ce27cdd0353c,0.5445572476029329,1781000,24,202027000,ERR321521_2.fastq.gz,ERR321521,65d4adc4,554045000,31,DNA,1000,554045,True,0.8331387418943685,0.9805850677428029,0.9068619048185858,0.9805850677428029,False,10100,423832,2229959,d__Bacteria;p__Bacillota_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Eisenbergiella;s__Eisenbergiella sp900066775
1881000,0.0033950310895324385,0.43249486652977415,0.0030412692109846673,0.0020946573457180156,2.772106824925816,2.0,2.9373769582940192,/tmp/nxf.XXXXVDqH0S/sourmash_database/gtdb-rs214-reps.k31.zip,"GCA_025147325.1 Bacteroides stercoris ATCC 43183 strain=ATCC 43183, ASM2514732v1",0878062848e44bf823b15b8a5d1eba75,0.4828028747433265,1685000,25,200342000,ERR321521_2.fastq.gz,ERR321521,65d4adc4,554045000,31,DNA,1000,554045,True,0.8324339775906275,0.9767851025364266,0.904609540063527,0.9767851025364266,False,4671,428503,2229959,d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Bacteroides;s__Bacteroides stercoris
1680000,0.003032244673266612,0.3591898297780651,0.003008780875199668,0.001213475225329255,1.6232753449310138,1.0,1.1657522696950438,/tmp/nxf.XXXXVDqH0S/sourmash_database/gtdb-rs214-reps.k31.zip,"GCA_025148635.1 Butyricimonas virosa strain=DSM 23226, ASM2514863v1",d4b0f7a75de0de86779fc9973ed01479,0.36199095022624433,1667000,26,198675000,ERR321521_2.fastq.gz,ERR321521,65d4adc4,554045000,31,DNA,1000,554045,True,0.8294048840779571,0.9677528129852371,0.8985788485315971,0.9677528129852371,False,2706,431209,2229959,d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Marinifilaceae;g__Butyricimonas;s__Butyricimonas virosa
1651000,0.0029799023545018905,0.4777551613841233,0.002965463094153002,0.0884213566258393,120.00973828362751,106.0,135.50521287793777,/tmp/nxf.XXXXVDqH0S/sourmash_database/gtdb-rs214-reps.k31.zip,"GCF_009494135.1 Prevotella copri strain=iAK278, ASM949413v1",2648477d04c51d508c027ea6c27bf3b2,0.4800814190171562,1643000,27,197032000,ERR321521_2.fastq.gz,ERR321521,65d4adc4,554045000,31,DNA,1000,554045,True,0.8289391400840722,0.9766070057591001,0.9027730729215862,0.9766070057591001,False,197176,628385,2229959,d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Prevotella;s__Prevotella copri_B
1636000,0.0029528287413477243,0.3174849602173491,0.0029528287413477243,0.0011018139795395342,1.5018337408312958,1.0,0.9160997168345238,/tmp/nxf.XXXXVDqH0S/sourmash_database/gtdb-rs214-reps.k31.zip,"GCA_003526375.1 Lentisphaeria bacterium, ASM352637v1",0e9fc0ea42d2cb5d3d5563304ec7b014,0.3174849602173491,1636000,28,195396000,ERR321521_2.fastq.gz,ERR321521,65d4adc4,554045000,31,DNA,1000,554045,True,0.8286951222390149,0.9636660375941436,0.8961805799165792,0.9636660375941436,False,2457,630842,2229959,d__Bacteria;p__Verrucomicrobiota;c__Lentisphaeria;o__Victivallales;f__UBA1829;g__UBA11452;s__UBA11452 sp003526375
1736000,0.0031333194957088324,0.6646216768916156,0.0029329747583680026,0.06784967795372022,93.10892307692308,95.0,33.47220863862929,/tmp/nxf.XXXXVDqH0S/sourmash_database/gtdb-rs214-reps.k31.zip,"GCA_025148445.1 Butyrivibrio crossotus strain=DSM 2876, ASM2514844v1",c68f80e5d3437f48076ff0cb5f92d74c,0.7100204498977505,1625000,29,193771000,ERR321521_2.fastq.gz,ERR321521,65d4adc4,554045000,31,DNA,1000,554045,True,0.8302826398001446,0.9890136502547648,0.9096481450274547,0.9890136502547648,False,151302,782144,2229959,d__Bacteria;p__Bacillota_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Butyrivibrio_A;s__Butyrivibrio_A crossotus
1798000,0.003245223763412719,0.48794454490657024,0.002922145313106336,0.0034924408924110265,4.810376775787523,4.0,6.1863577854733585,/tmp/nxf.XXXXVDqH0S/sourmash_database/gtdb-rs214-reps.k31.zip,"GCA_000020605.1 [Eubacterium] rectale ATCC 33656 strain=ATCC 33656, ASM2060v1",c7f0f63b1e20051e05be14074e3f6057,0.5418927064496685,1619000,30,192152000,ERR321521_2.fastq.gz,ERR321521,65d4adc4,554045000,31,DNA,1000,554045,True,0.8312230336828965,0.9804299245244943,0.9058264791036954,0.9804299245244943,False,7788,789932,2229959,d__Bacteria;p__Bacillota_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Agathobacter;s__Agathobacter rectalis
1796000,0.003241613948325497,0.4506764374295378,0.0028860471622341147,0.0018897208424011383,2.6353971232020013,2.0,3.5947321372709307,/tmp/nxf.XXXXVDqH0S/sourmash_database/gtdb-rs214-reps.k31.zip,"GCF_015557635.1 Fusicatenibacter saccharivorans strain=D41t1_190614_C8, ASM1555763v1",7e75980e185a634bb1b9c7535e692c2d,0.5062006764374295,1599000,31,190553000,ERR321521_2.fastq.gz,ERR321521,65d4adc4,554045000,31,DNA,1000,554045,True,0.8311931915374454,0.9782774059021475,0.9047352987197965,0.9782774059021475,False,4214,794146,2229959,d__Bacteria;p__Bacillota_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Fusicatenibacter;s__Fusicatenibacter saccharivorans
1750000,0.0031585882013193873,0.40980645161290324,0.0028661931792543925,0.0019444303684507205,2.730478589420655,1.0,9.692002625066829,/tmp/nxf.XXXXVDqH0S/sourmash_database/gtdb-rs214-reps.k31.zip,"GCF_003473545.1 Clostridium sp. AM22-11AC strain=AM22-11AC, ASM347354v1",873a8b7cc5e0a6e07152a8bfd5c774b1,0.45161290322580644,1588000,32,188965000,ERR321521_2.fastq.gz,ERR321521,65d4adc4,554045000,31,DNA,1000,554045,True,0.8304977958249151,0.9746830875905748,0.9025904417077449,0.9746830875905748,False,4336,798482,2229959,d__Bacteria;p__Bacillota_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Enterocloster;s__Enterocloster sp000431375
1578000,0.002848144103818282,0.6585976627712855,0.002848144103818282,0.0028718016788649475,4.05830164765526,4.0,2.569519620988758,/tmp/nxf.XXXXVDqH0S/sourmash_database/gtdb-rs214-reps.k31.zip,"GCA_003512525.1 Ruminococcaceae bacterium, ASM351252v1",e03247e59a86ed6ebd78d128c7e834cb,0.6585976627712855,1578000,33,187387000,ERR321521_2.fastq.gz,ERR321521,65d4adc4,554045000,31,DNA,1000,554045,True,0.8277307614641288,0.9866180084095472,0.907174384936838,0.9866180084095472,False,6404,804886,2229959,d__Bacteria;p__Bacillota_A;c__Clostridia;o__Oscillospirales;f__Ruminococcaceae;g__Ruminiclostridium_E;s__Ruminiclostridium_E sp003512525
1636000,0.0029528287413477243,0.6,0.002842729381187449,0.001983444538666406,2.8082539682539682,2.0,1.8492542810056127,/tmp/nxf.XXXXVDqH0S/sourmash_database/gtdb-rs214-reps.k31.zip,"GCF_000332875.2 Anaerostipes hadrus DSM 3319 strain=DSM 3319, ASM33287v2",2c2da677fd5b8692dc1d79d02bf6b4ea,0.6232380952380953,1575000,34,185812000,ERR321521_2.fastq.gz,ERR321521,65d4adc4,554045000,31,DNA,1000,554045,True,0.8286951222390149,0.9848632569936994,0.9067791896163571,0.9848632569936994,False,4423,809309,2229959,d__Bacteria;p__Bacillota_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Anaerostipes;s__Anaerostipes hadrus
1684000,0.003039464303441056,0.45433391506689935,0.0028192655831205046,0.0013852272620258938,1.9775928297055059,2.0,1.1986483395453438,/tmp/nxf.XXXXVDqH0S/sourmash_database/gtdb-rs214-reps.k31.zip,"GCF_000296465.1 Barnesiella intestinihominis YIT 11860 strain=YIT 11860, Barn_inte_YIT_11860_V1",1275c6492572d77c9e61dd4c70260ff4,0.4898196625945317,1562000,35,184250000,ERR321521_2.fastq.gz,ERR321521,65d4adc4,554045000,31,DNA,1000,554045,True,0.8294685131745874,0.977239849654576,0.9033541814145817,0.977239849654576,False,3089,812398,2229959,d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Barnesiellaceae;g__Barnesiella;s__Barnesiella intestinihominis
1549000,0.0027958017850535605,0.5855513307984791,0.0027795576171610607,0.0022377093031755294,3.24025974025974,2.0,3.4444670384964127,/tmp/nxf.XXXXVDqH0S/sourmash_database/gtdb-rs214-reps.k31.zip,"GCA_000434235.1 Alistipes sp. CAG:268, MGS268",103291462d7c4e2f2ecc6cc14b633b9d,0.5889733840304182,1540000,36,182710000,ERR321521_2.fastq.gz,ERR321521,65d4adc4,554045000,31,DNA,1000,554045,True,0.8272356419504321,0.9830683887099347,0.9051520153301834,0.9830683887099347,False,4990,817388,2229959,d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Rikenellaceae;g__Alistipes;s__Alistipes avistercoris
