intersect_bp,f_orig_query,f_match,f_unique_to_query,f_unique_weighted,average_abund,median_abund,std_abund,filename,name,md5,f_match_orig,unique_intersect_bp,gather_result_rank,remaining_bp,query_filename,query_name,query_md5,query_bp,ksize,moltype,scaled,query_n_hashes,query_abundance,query_containment_ani,match_containment_ani,average_containment_ani,max_containment_ani,potential_false_negative,n_unique_weighted_found,sum_weighted_found,total_weighted_hashes,lineage
9492000,0.010210887310186361,0.7524972253052165,0.010210887310186361,0.004106858076944333,2.278128950695322,2.0,3.513710122554777,/tmp/nxf.XXXXIO8Igf/sourmash_database/host_genomes.k31.zip,GCA_000743755.1,e3044a9f4a2d95c79fe9e30116103b88,0.7524972253052165,9492000,0,413809000,ERR321626_2.fastq.gz,ERR321626,bc908cce,929596000,31,DNA,1000,929596,True,0.8625340356946246,0.9908691044040283,0.9267015700493264,0.9908691044040283,False,21624,21624,5265339,Eukaryota;;Bigyra;Opalinata;Blastocystidae;Blastocystis;Blastocystis sp. subtype 4
2525000,0.0027162337187337294,0.5327081937932574,0.0025667063971875955,0.0021092658991187464,4.654652137468567,2.0,13.180248776906842,/tmp/nxf.XXXXIO8Igf/sourmash_database/gtdb-rs214-reps.k31.zip,"GCA_025148125.1 Blautia wexlerae DSM 19850 strain=DSM 19850, ASM2514812v1",20e22b7a195404638366fe78b372a400,0.5637419066755972,2386000,13,372872000,ERR321626_2.fastq.gz,ERR321626,bc908cce,929596000,31,DNA,1000,929596,True,0.8264655328137538,0.9816808811130221,0.9040732069633879,0.9816808811130221,False,11106,247138,5265339,d__Bacteria;p__Bacillota_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Blautia_A;s__Blautia_A wexlerae
2387000,0.0025677821333138268,0.6344661493176345,0.0025505703552941277,0.0016821329073018851,3.735554618304513,3.0,7.234961066849954,/tmp/nxf.XXXXIO8Igf/sourmash_database/gtdb-rs214-reps.k31.zip,"GCA_016900015.1 Phocaeicola coprophilus strain=An818, ASM1690001v1",7b04849866e55e33078c6057c7a53c51,0.6387476585496388,2371000,14,370501000,ERR321626_2.fastq.gz,ERR321626,bc908cce,929596000,31,DNA,1000,929596,True,0.8249684892282091,0.9856444950942435,0.9053064921612263,0.9856444950942435,False,8857,255995,5265339,d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Phocaeicola_A;s__Phocaeicola_A sp003489705
2418000,0.002601129953226993,0.6684603886397609,0.0024053459782529185,0.0131161545343994,30.885957066189626,29.0,23.547462053574378,/tmp/nxf.XXXXIO8Igf/sourmash_database/gtdb-rs214-reps.k31.zip,"GCF_001406815.1 Roseburia faecis strain=M72, M72",2761b9bfb8ee41b7d2e36ef75953884e,0.7228699551569506,2236000,15,368265000,ERR321626_2.fastq.gz,ERR321626,bc908cce,929596000,31,DNA,1000,929596,True,0.8253119446511716,0.9895860261049284,0.9074489853780501,0.9895860261049284,False,69061,325056,5265339,d__Bacteria;p__Bacillota_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Agathobacter;s__Agathobacter faecis
2345000,0.0025226012160121172,0.7274842140245928,0.002354786380320053,0.0025420965297770952,6.11466423024212,5.0,6.313574579713101,/tmp/nxf.XXXXIO8Igf/sourmash_database/gtdb-rs214-reps.k31.zip,"GCA_025146925.1 [Bacteroides] pectinophilus strain=ATCC 43243, ASM2514692v1",14c86e6e989a8fcdc2442bf9a86aa196,0.7793286806247923,2189000,16,366076000,ERR321626_2.fastq.gz,ERR321626,bc908cce,929596000,31,DNA,1000,929596,True,0.8244962117022994,0.9919895977142373,0.9082429047082683,0.9919895977142373,False,13385,338441,5265339,d__Bacteria;p__Bacillota_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Bacteroides_F;s__Bacteroides_F pectinophilus
2317000,0.002492480604477644,0.7294077603812117,0.002305302518513419,0.004006199790744717,9.843210452636491,5.0,22.288538836542774,/tmp/nxf.XXXXIO8Igf/sourmash_database/gtdb-rs214-reps.k31.zip,"GCF_020687245.1 Faecalibacterium longum CLA-AA-H243 strain=CLA-AA-H243, ASM2068724v1",c7d4730d7ef725fd5e285130d735d8de,0.7886317222600409,2143000,17,363933000,ERR321626_2.fastq.gz,ERR321626,bc908cce,929596000,31,DNA,1000,929596,True,0.8241767904476924,0.9923693964500561,0.9082730934488743,0.9923693964500561,False,21094,359535,5265339,d__Bacteria;p__Bacillota_A;c__Clostridia;o__Oscillospirales;f__Ruminococcaceae;g__Faecalibacterium;s__Faecalibacterium longum
2219000,0.0023870584641069886,0.7224864130434783,0.0022880907404937197,0.0029114934480002144,7.207334273624824,7.0,7.242640204691761,/tmp/nxf.XXXXIO8Igf/sourmash_database/gtdb-rs214-reps.k31.zip,"GCF_014337155.1 Wujia chipingensis strain=NSJ-4, ASM1433715v1",37519ff08fa08b5bc2ed2e92c46c0d51,0.7537364130434783,2127000,18,361806000,ERR321626_2.fastq.gz,ERR321626,bc908cce,929596000,31,DNA,1000,929596,True,0.8230286193468168,0.9909216989823906,0.9069751591646037,0.9909216989823906,False,15330,374865,5265339,d__Bacteria;p__Bacillota_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Wujia;s__Wujia chipingensis
2283000,0.002455905576185784,0.5955467869222097,0.002273030434726483,0.0014559366452948233,3.6280170373876004,2.0,14.638952203759008,/tmp/nxf.XXXXIO8Igf/sourmash_database/gtdb-rs214-reps.k31.zip,"GCF_015557635.1 Fusicatenibacter saccharivorans strain=D41t1_190614_C8, ASM1555763v1",7e75980e185a634bb1b9c7535e692c2d,0.6434611048478016,2113000,19,359693000,ERR321626_2.fastq.gz,ERR321626,bc908cce,929596000,31,DNA,1000,929596,True,0.8237838614050644,0.9858782829146356,0.90483107215985,0.9858782829146356,False,7666,382531,5265339,d__Bacteria;p__Bacillota_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Fusicatenibacter;s__Fusicatenibacter saccharivorans
2180000,0.0023451047551839724,0.5873502368347729,0.0022676517540953273,0.013800251037967356,34.47011385199241,27.0,69.18216718724038,/tmp/nxf.XXXXIO8Igf/sourmash_database/gtdb-rs214-reps.k31.zip,"GCF_900079775.1 Prevotella lascolaii strain=khD1, PRJEB13540",ba391329935563a341c1ff66b43304b3,0.6074115352465868,2108000,20,357585000,ERR321626_2.fastq.gz,ERR321626,bc908cce,929596000,31,DNA,1000,929596,True,0.8225579877702667,0.9840464111199747,0.9033021994451207,0.9840464111199747,False,72663,455194,5265339,d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Prevotella;s__Prevotella lascolaii
2260000,0.002431163645282467,0.5670466883821933,0.002247212767696935,0.001267724642231013,3.195308760172331,2.0,5.925592319743536,/tmp/nxf.XXXXIO8Igf/sourmash_database/gtdb-rs214-reps.k31.zip,"GCF_001487165.1 Blautia massiliensis strain=GD9, Blautia massiliensis1",f9be5cc1d2e4e2f448a63153f292a0b5,0.6134636264929425,2089000,21,355496000,ERR321626_2.fastq.gz,ERR321626,bc908cce,929596000,31,DNA,1000,929596,True,0.8235148321766499,0.984361179500708,0.903938005838679,0.984361179500708,False,6675,461869,5265339,d__Bacteria;p__Bacillota_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Blautia_A;s__Blautia_A massiliensis
2057000,0.002212789211657537,0.7627181581878946,0.0022095620032788438,0.001230689989761343,3.1548198636806233,3.0,1.8506515186550583,/tmp/nxf.XXXXIO8Igf/sourmash_database/gtdb-rs214-reps.k31.zip,"GCA_000431135.1 Clostridium sp. CAG:590, MGS590",8368bd57aa467aa12d4ee802492734bb,0.7638321574452284,2054000,22,353442000,ERR321626_2.fastq.gz,ERR321626,bc908cce,929596000,31,DNA,1000,929596,True,0.8210184272321189,0.9913470987758067,0.9061827630039628,0.9913470987758067,False,6480,468349,5265339,d__Bacteria;p__Bacillota_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__CAG-590;s__CAG-590 sp000431135
2187000,0.0023526349080675905,0.6864520456069751,0.0022020318503952253,0.0013814874977660509,3.553492916463117,3.0,4.923543060689899,/tmp/nxf.XXXXIO8Igf/sourmash_database/gtdb-rs214-reps.k31.zip,"GCF_009680455.1 Lachnospira eligens strain=BIOML-A1, ASM968045v1",202b4a96ab763ae8b9d9aa34459e999a,0.7334004024144869,2047000,23,351395000,ERR321626_2.fastq.gz,ERR321626,bc908cce,929596000,31,DNA,1000,929596,True,0.8226430570003909,0.9900478065556106,0.9063454317780008,0.9900478065556106,False,7274,475623,5265339,d__Bacteria;p__Bacillota_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Lachnospira;s__Lachnospira eligens_A
2354000,0.002532282841148198,0.5776699029126213,0.0021762141833656773,0.0016935281849848605,4.4078101828966885,3.0,11.471742165597377,/tmp/nxf.XXXXIO8Igf/sourmash_database/gtdb-rs214-reps.k31.zip,"GCF_000225345.1 Roseburia hominis A2-183 strain=A2-183, ASM22534v1",2c4be6d3f461c9f71df87a5d7ae22e2f,0.6721873215305539,2023000,24,349372000,ERR321626_2.fastq.gz,ERR321626,bc908cce,929596000,31,DNA,1000,929596,True,0.8245980993168834,0.9872682521362499,0.9059331757265667,0.9872682521362499,False,8917,484540,5265339,d__Bacteria;p__Bacillota_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Roseburia;s__Roseburia hominis
2184000,0.002349407699688897,0.5902310617139515,0.0021708355027345214,0.0011497835182122176,3.0,2.0,4.689359145685578,/tmp/nxf.XXXXIO8Igf/sourmash_database/gtdb-rs214-reps.k31.zip,"GCA_025149785.1 Coprococcus comes ATCC 27758 strain=ATCC 27758, ASM2514978v1",8c91537000df08516afde1ea4eac7752,0.6387832699619772,2018000,25,347354000,ERR321626_2.fastq.gz,ERR321626,bc908cce,929596000,31,DNA,1000,929596,True,0.8226066310711473,0.9856462676780118,0.9041264493745795,0.9856462676780118,False,6054,490594,5265339,d__Bacteria;p__Bacillota_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Bariatricus;s__Bariatricus comes
2228000,0.002396740089243069,0.5096153846153846,0.0021665325582295963,0.0013906037199124311,3.635551142005958,3.0,10.478769725705666,/tmp/nxf.XXXXIO8Igf/sourmash_database/gtdb-rs214-reps.k31.zip,"GCF_000157915.1 Bacteroides coprophilus DSM 18228 = JCM 13818 strain=DSM 18228, ASM15791v1",3ddc51cb9e96785240fe5295db870e9c,0.5637651821862348,2014000,26,345340000,ERR321626_2.fastq.gz,ERR321626,bc908cce,929596000,31,DNA,1000,929596,True,0.823136089425127,0.9816821885442704,0.9024091389846987,0.9816821885442704,False,7322,497916,5265339,d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Phocaeicola;s__Phocaeicola coprophilus
2020000,0.0021729869749869835,0.7482229704451927,0.00215147225246236,0.002397566424498024,6.312,6.0,3.4539334098966066,/tmp/nxf.XXXXIO8Igf/sourmash_database/gtdb-rs214-reps.k31.zip,"GCA_000432915.1 Firmicutes bacterium CAG:194, MGS194",1cacc0dd6759534d77b511c88ccc971c,0.7557052001496446,2000000,27,343340000,ERR321626_2.fastq.gz,ERR321626,bc908cce,929596000,31,DNA,1000,929596,True,0.8205378457805494,0.9910050879500513,0.9057714668653003,0.9910050879500513,False,12624,510540,5265339,d__Bacteria;p__Bacillota_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__CAG-194;s__CAG-194 sp000432915
2257000,0.002427936436903773,0.7191301142646517,0.002098761182277032,0.005287218923605869,14.269092772936956,11.0,15.621085486798206,/tmp/nxf.XXXXIO8Igf/sourmash_database/gtdb-rs214-reps.k31.zip,"GCF_003287455.1 Faecalibacterium prausnitzii strain=APC922/41-1, ASM328745v1",2bb842479d204b3732ee1965a88397d7,0.8319203833394766,1951000,28,341389000,ERR321626_2.fastq.gz,ERR321626,bc908cce,929596000,31,DNA,1000,929596,True,0.8234795462399306,0.9940815019222293,0.90878052408108,0.9940815019222293,False,27839,538379,5265339,d__Bacteria;p__Bacillota_A;c__Clostridia;o__Oscillospirales;f__Ruminococcaceae;g__Faecalibacterium;s__Faecalibacterium hattorii
2049000,0.002204183322647688,0.6045934202358784,0.002095533973898339,0.0008388823587617056,2.267453798767967,2.0,2.2252121430418743,/tmp/nxf.XXXXIO8Igf/sourmash_database/gtdb-rs214-reps.k31.zip,"GCF_000173975.1 Anaerobutyricum hallii DSM 3353 strain=DSM 3353, ASM17397v1",d857a1209d50af1cfcfc6c682397f261,0.6359404096834265,1948000,29,339441000,ERR321626_2.fastq.gz,ERR321626,bc908cce,929596000,31,DNA,1000,929596,True,0.8209152306050995,0.9855044604648655,0.9032098455349825,0.9855044604648655,False,4417,542796,5265339,d__Bacteria;p__Bacillota_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Anaerobutyricum;s__Anaerobutyricum hallii
1912000,0.002056807473354016,0.7397366382649109,0.002054656001101554,0.0037154302885341285,10.24240837696335,10.0,4.394830668876489,/tmp/nxf.XXXXIO8Igf/sourmash_database/gtdb-rs214-reps.k31.zip,"GCA_000432175.1 Eubacterium sp. CAG:786, MGS786",aab5016610b09cad2f512c72b93a42b3,0.7405112316034083,1910000,30,337531000,ERR321626_2.fastq.gz,ERR321626,bc908cce,929596000,31,DNA,1000,929596,True,0.8190847254531883,0.9903560147827856,0.9047203701179869,0.9903560147827856,False,19563,562359,5265339,d__Bacteria;p__Bacillota_A;c__Clostridia;o__Oscillospirales;f__Ruminococcaceae;g__CAG-115;s__CAG-115 sp000432175
1927000,0.002072943515247484,0.6063492063492063,0.002054656001101554,0.0008622426780118052,2.3769633507853403,2.0,2.1220096159478543,/tmp/nxf.XXXXIO8Igf/sourmash_database/gtdb-rs214-reps.k31.zip,"GCA_000438155.1 Firmicutes bacterium CAG:95, MGS95",e5a32b2a854d7d11d95473daa59c62b8,0.6117460317460317,1910000,31,335621000,ERR321626_2.fastq.gz,ERR321626,bc908cce,929596000,31,DNA,1000,929596,True,0.8192912288625862,0.9842721541452547,0.9017816915039205,0.9842721541452547,False,4540,566899,5265339,d__Bacteria;p__Bacillota_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__CAG-95;s__CAG-95 sp000438155
1938000,0.002084776612636027,0.595074812967581,0.0020535802649753227,0.0013465419795382595,3.7139863803038238,2.0,12.375558393646534,/tmp/nxf.XXXXIO8Igf/sourmash_database/gtdb-rs214-reps.k31.zip,"GCA_900545925.1 uncultured Clostridiales bacterium, UMGS830",fdb59cb053e18da7578953e6ab7cf057,0.6041147132169576,1909000,32,333712000,ERR321626_2.fastq.gz,ERR321626,bc908cce,929596000,31,DNA,1000,929596,True,0.8194416783939465,0.9838736645197517,0.9016576714568492,0.9838736645197517,False,7090,573989,5265339,d__Bacteria;p__Bacillota_A;c__Clostridia;o__Oscillospirales;f__Oscillospiraceae;g__CAG-170;s__CAG-170 sp900545925
1913000,0.0020578832094802473,0.7435597189695551,0.002049277320470398,0.014276193802526295,39.45879265091863,39.0,15.423284289665448,/tmp/nxf.XXXXIO8Igf/sourmash_database/gtdb-rs214-reps.k31.zip,"GCA_001701165.1 Bacteroidales bacterium H4, ASM170116v1",885bfab7bdcba05a6f86c68e4c85c152,0.7466822794691648,1905000,33,331807000,ERR321626_2.fastq.gz,ERR321626,bc908cce,929596000,31,DNA,1000,929596,True,0.8190985410408229,0.99062117703834,0.9048598590395814,0.99062117703834,False,75169,649158,5265339,d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Muribaculaceae;g__CAG-873;s__CAG-873 sp001701165
2044000,0.002198804642016532,0.4861935483870968,0.002026686861819543,0.000802227548881468,2.2420382165605095,1.0,4.861872906596624,/tmp/nxf.XXXXIO8Igf/sourmash_database/gtdb-rs214-reps.k31.zip,"GCF_003473545.1 Clostridium sp. AM22-11AC strain=AM22-11AC, ASM347354v1",873a8b7cc5e0a6e07152a8bfd5c774b1,0.527483870967742,1884000,34,329923000,ERR321626_2.fastq.gz,ERR321626,bc908cce,929596000,31,DNA,1000,929596,True,0.8208505345236327,0.9795779617937246,0.9002142481586786,0.9795779617937246,False,4224,653382,5265339,d__Bacteria;p__Bacillota_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Enterocloster;s__Enterocloster sp000431375
1932000,0.0020783221958786398,0.5944192083062946,0.0019707485832555216,0.0027356263290929605,7.862445414847161,2.0,12.107446016471858,/tmp/nxf.XXXXIO8Igf/sourmash_database/gtdb-rs214-reps.k31.zip,"GCA_025149915.1 Coprococcus eutactus strain=ATCC 27759, ASM2514991v1",77a3e7c3120575d9da787e808e54cdea,0.6268656716417911,1832000,35,328091000,ERR321626_2.fastq.gz,ERR321626,bc908cce,929596000,31,DNA,1000,929596,True,0.819359717768397,0.9850476551669183,0.9022036864676577,0.9850476551669183,False,14404,667786,5265339,d__Bacteria;p__Bacillota_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Coprococcus;s__Coprococcus eutactus
2296000,0.002469890145826789,0.5761212886923562,0.0019621426942456723,0.002189032842899574,6.319078947368421,3.0,13.779758388916884,/tmp/nxf.XXXXIO8Igf/sourmash_database/gtdb-rs214-reps.k31.zip,"GCF_010509575.1 Faecalibacterium prausnitzii A2-165 strain=JCM 31915, ASM1050957v1",1536305f1db2c6485876fc17c9a7e45f,0.7252053063802906,1824000,36,326267000,ERR321626_2.fastq.gz,ERR321626,bc908cce,929596000,31,DNA,1000,929596,True,0.8239347634869014,0.9896889949631433,0.9068118792250224,0.9896889949631433,False,11526,679312,5265339,d__Bacteria;p__Bacillota_A;c__Clostridia;o__Oscillospirales;f__Ruminococcaceae;g__Faecalibacterium;s__Faecalibacterium duncaniae
