intersect_bp,f_orig_query,f_match,f_unique_to_query,f_unique_weighted,average_abund,median_abund,std_abund,filename,name,md5,f_match_orig,unique_intersect_bp,gather_result_rank,remaining_bp,query_filename,query_name,query_md5,query_bp,ksize,moltype,scaled,query_n_hashes,query_abundance,query_containment_ani,match_containment_ani,average_containment_ani,max_containment_ani,potential_false_negative,n_unique_weighted_found,sum_weighted_found,total_weighted_hashes,lineage
4807000,0.01678925934463561,0.12954079982753045,0.01678925934463561,0.059455301797055084,10.082379862700229,8.0,11.470200694322681,/tmp/nxf.XXXXDxtEFs/sourmash_database/genbank-2022.03-protozoa-k31.zip,"GCA_002893375.1 Cyclospora cayetanensis strain=CDC:HCVA02:15, ASM289337v1",36afcda97fb9363bad092574480b3d01,0.12954079982753045,4807000,0,133505000,ERR321163_2.fastq.gz,ERR321163,bb96be68,286314000,31,DNA,1000,286314,True,0.8764819016350661,0.9361985281353605,0.9063402148852133,0.9361985281353605,False,48466,48466,815167,Eukaryota;Apicomplexa;Conoidasida;Eucoccidiorida;Eimeriidae;Cyclospora;Cyclospora cayetanensis
2236000,0.007809607633577122,0.501474135620477,0.006534783489455633,0.005815986172158588,2.533939070016034,2.0,4.056627154968469,/tmp/nxf.XXXXDxtEFs/sourmash_database/gtdb-rs214-reps.k31.zip,"GCA_902363675.1 Lachnospiraceae bacterium, MGYG-HGUT-00136",0e52a65e33f6ee0b7a154267a57215c3,0.5993031358885017,1871000,11,104248000,ERR321163_2.fastq.gz,ERR321163,bb96be68,286314000,31,DNA,1000,286314,True,0.8551066763449823,0.9836199034710194,0.9193632899080009,0.9836199034710194,False,4741,241739,815167,d__Bacteria;p__Bacillota_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Agathobacter;s__Agathobacter sp000434275
1935000,0.006758314298287894,0.5194877505567929,0.006517320145015612,0.0063901016601506195,2.7915326902465165,2.0,2.110798325137422,/tmp/nxf.XXXXDxtEFs/sourmash_database/gtdb-rs214-reps.k31.zip,"GCA_001414325.1 Lachnospiraceae bacterium TF01-11 strain=TF01-11, ASM141432v1",b3b322c4f9b285ce8bc5b4d266f94fe4,0.5386971046770601,1866000,12,102382000,ERR321163_2.fastq.gz,ERR321163,bb96be68,286314000,31,DNA,1000,286314,True,0.8511278209724669,0.9802428836683009,0.9156853523203838,0.9802428836683009,False,5209,246948,815167,d__Bacteria;p__Bacillota_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Butyribacter;s__Butyribacter intestini
1897000,0.006625592880543739,0.3654073199527745,0.006485886125023575,0.0033796755756795847,1.4835756596661283,1.0,0.9850112709445983,/tmp/nxf.XXXXDxtEFs/sourmash_database/gtdb-rs214-reps.k31.zip,"GCF_000025985.1 Bacteroides fragilis NCTC 9343, ASM2598v1",dec6823a28f0aea55b13c3be158528c4,0.37327823691460055,1857000,13,100525000,ERR321163_2.fastq.gz,ERR321163,bb96be68,286314000,31,DNA,1000,286314,True,0.8505834480703013,0.96871182743356,0.9096476377519307,0.96871182743356,False,2755,249703,815167,d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Bacteroides;s__Bacteroides fragilis
1866000,0.006517320145015612,0.38051282051282054,0.006478900787247568,0.003784500599263709,1.6630727762803235,1.0,3.579999885947325,/tmp/nxf.XXXXDxtEFs/sourmash_database/gtdb-rs214-reps.k31.zip,"GCF_000012845.1 Parabacteroides distasonis ATCC 8503 strain=ATCC 8503, ASM1284v1",5feebdfe795727335c87e462e7a7cc14,0.38276923076923075,1855000,14,98670000,ERR321163_2.fastq.gz,ERR321163,bb96be68,286314000,31,DNA,1000,286314,True,0.8501314806602371,0.9694967453394737,0.9098141129998554,0.9694967453394737,False,3085,252788,815167,d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Tannerellaceae;g__Parabacteroides;s__Parabacteroides distasonis
1922000,0.0067129096027438405,0.5529376677602147,0.006475408118359564,0.007132280870054848,3.1359223300970873,3.0,2.4333341726309157,/tmp/nxf.XXXXDxtEFs/sourmash_database/gtdb-rs214-reps.k31.zip,"GCF_020687205.1 Hominisplanchenecus faecis strain=CLA-AA-H246, ASM2068720v1",7ce01a2b906489a12149e88195eade6e,0.5732180137190576,1854000,15,96816000,ERR321163_2.fastq.gz,ERR321163,bb96be68,286314000,31,DNA,1000,286314,True,0.8509427615390526,0.9822089009823063,0.9165758312606794,0.9822089009823063,False,5814,258602,815167,d__Bacteria;p__Bacillota_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Hominisplanchenecus;s__Hominisplanchenecus faecis
1942000,0.006782762980503922,0.4678709677419355,0.006332208693951396,0.0040556106908155014,1.8234969663541092,1.0,2.3755881820781117,/tmp/nxf.XXXXDxtEFs/sourmash_database/gtdb-rs214-reps.k31.zip,"GCF_003473545.1 Clostridium sp. AM22-11AC strain=AM22-11AC, ASM347354v1",873a8b7cc5e0a6e07152a8bfd5c774b1,0.5011612903225806,1813000,16,95003000,ERR321163_2.fastq.gz,ERR321163,bb96be68,286314000,31,DNA,1000,286314,True,0.8512269706015982,0.9779617194451136,0.9145943450233559,0.9779617194451136,False,3306,261908,815167,d__Bacteria;p__Bacillota_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Enterocloster;s__Enterocloster sp000431375
2871000,0.010027452377459712,0.3088695652173913,0.006202979945095245,0.004689836561097296,2.15259009009009,2.0,1.6418732581834172,/tmp/nxf.XXXXDxtEFs/sourmash_database/gtdb-rs214-reps.k31.zip,"GCF_000210075.1 Bacteroides xylanisolvens XB1A strain=XB1A, ASM21007v1",c08f8e47dd318b08d89c36c36e6da9e1,0.49930434782608696,1776000,17,93227000,ERR321163_2.fastq.gz,ERR321163,bb96be68,286314000,31,DNA,1000,286314,True,0.8620297964722232,0.9778446183566922,0.9199372074144577,0.9778446183566922,False,3823,265731,815167,d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Bacteroides;s__Bacteroides xylanisolvens
1812000,0.006328716025063392,0.5058353808353808,0.005752425658542719,0.003983232883568643,1.9714632665452339,2.0,1.5048310734161818,/tmp/nxf.XXXXDxtEFs/sourmash_database/gtdb-rs214-reps.k31.zip,"GCF_003478335.1 Clostridium sp. AM49-4BH strain=AM49-4BH, ASM347833v1",475be866757b5ae72a1570438ae17b63,0.5565110565110565,1647000,18,91580000,ERR321163_2.fastq.gz,ERR321163,bb96be68,286314000,31,DNA,1000,286314,True,0.8493265435339311,0.9812721595952233,0.9152993515645772,0.9812721595952233,False,3247,268978,815167,d__Bacteria;p__Bacillota_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Butyribacter;s__Butyribacter sp003529475
1619000,0.005654630929678605,0.5996190476190476,0.005497460829718421,0.005342463568814734,2.766836086404066,2.0,2.4228146919610136,/tmp/nxf.XXXXDxtEFs/sourmash_database/gtdb-rs214-reps.k31.zip,"GCF_000332875.2 Anaerostipes hadrus DSM 3319 strain=DSM 3319, ASM33287v2",2c2da677fd5b8692dc1d79d02bf6b4ea,0.6167619047619047,1574000,19,90006000,ERR321163_2.fastq.gz,ERR321163,bb96be68,286314000,31,DNA,1000,286314,True,0.8462465511685676,0.9845314596171695,0.9153890053928686,0.9845314596171695,False,4355,273333,815167,d__Bacteria;p__Bacillota_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Anaerostipes;s__Anaerostipes hadrus
1720000,0.006007390487367017,0.4343291995490417,0.005382202756414286,0.003928029471261717,2.0778715120051916,1.0,2.102292469324794,/tmp/nxf.XXXXDxtEFs/sourmash_database/gtdb-rs214-reps.k31.zip,"GCF_015557635.1 Fusicatenibacter saccharivorans strain=D41t1_190614_C8, ASM1555763v1",7e75980e185a634bb1b9c7535e692c2d,0.48478015783540024,1541000,20,88465000,ERR321163_2.fastq.gz,ERR321163,bb96be68,286314000,31,DNA,1000,286314,True,0.8479001366212878,0.9769138910620861,0.912407013841687,0.9769138910620861,False,3202,276535,815167,d__Bacteria;p__Bacillota_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Fusicatenibacter;s__Fusicatenibacter saccharivorans
1548000,0.005406651438630315,0.715018656716418,0.005354261405310254,0.00601962542644636,3.2009132420091326,3.0,2.8438508664245945,/tmp/nxf.XXXXDxtEFs/sourmash_database/gtdb-rs214-reps.k31.zip,"GCF_000188175.1 Phascolarctobacterium succinatutens YIT 12067 strain=YIT 12067, ASM18817v1",693d0b3cd465fef13128282d05c03541,0.7220149253731343,1533000,21,86932000,ERR321163_2.fastq.gz,ERR321163,bb96be68,286314000,31,DNA,1000,286314,True,0.8450232477656433,0.9895482461345796,0.9172857469501114,0.9895482461345796,False,4907,281442,815167,d__Bacteria;p__Bacillota_C;c__Negativicutes;o__Acidaminococcales;f__Acidaminococcaceae;g__Phascolarctobacterium_A;s__Phascolarctobacterium_A succinatutens
1593000,0.005563821538590499,0.5060120240480962,0.00529139336532618,0.003910855076321784,2.104290429042904,2.0,2.0991153428484255,/tmp/nxf.XXXXDxtEFs/sourmash_database/gtdb-rs214-reps.k31.zip,"GCF_020564355.1 Lachnospira pectinoschiza strain=SL.1.13, ASM2056435v1",26a39e5fdeb7c2d1c6b61c8b390b7046,0.5320641282565131,1515000,22,85417000,ERR321163_2.fastq.gz,ERR321163,bb96be68,286314000,31,DNA,1000,286314,True,0.8458047171903642,0.9798511989862766,0.9128279580883204,0.9798511989862766,False,3188,284630,815167,d__Bacteria;p__Bacillota_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Lachnospira;s__Lachnospira sp000437735
1518000,0.005301871371990193,0.5530129672006102,0.005064369887605915,0.00332079193588553,1.8668965517241378,1.0,1.5772763592460217,/tmp/nxf.XXXXDxtEFs/sourmash_database/gtdb-rs214-reps.k31.zip,"GCA_025152405.1 [Ruminococcus] lactaris ATCC 29176 strain=ATCC 29176, ASM2515240v1",f688e4f928dd46c9b090e97a39a1952a,0.5789473684210527,1450000,23,83967000,ERR321163_2.fastq.gz,ERR321163,bb96be68,286314000,31,DNA,1000,286314,True,0.8444899584935528,0.9825240647633126,0.9135070116284327,0.9825240647633126,False,2707,287337,815167,d__Bacteria;p__Bacillota_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Mediterraneibacter;s__Mediterraneibacter lactaris
1461000,0.00510278924537396,0.5374331550802139,0.00491418512542174,0.014312404697442365,8.292110874200427,8.0,4.672268626989035,/tmp/nxf.XXXXDxtEFs/sourmash_database/gtdb-rs214-reps.k31.zip,"GCF_003464165.1 Eubacterium sp. AM49-13BH strain=AM49-13BH, ASM346416v1",7108e92619b903654cd875e33d69a01d,0.5580595874713522,1407000,24,82560000,ERR321163_2.fastq.gz,ERR321163,bb96be68,286314000,31,DNA,1000,286314,True,0.8434479959911607,0.9813601205258216,0.9124040582584911,0.9813601205258216,False,11667,299004,815167,d__Bacteria;p__Bacillota_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Lachnospira;s__Lachnospira sp003451515
1562000,0.005455548803062372,0.4103539046504826,0.004900214449869723,0.003291350115988503,1.9123307198859587,1.0,2.018131758257924,/tmp/nxf.XXXXDxtEFs/sourmash_database/gtdb-rs214-reps.k31.zip,"GCA_025149785.1 Coprococcus comes ATCC 27758 strain=ATCC 27758, ASM2514978v1",8c91537000df08516afde1ea4eac7752,0.45685873062298915,1403000,25,81157000,ERR321163_2.fastq.gz,ERR321163,bb96be68,286314000,31,DNA,1000,286314,True,0.8452687020440344,0.9750462660514395,0.9101574840477369,0.9750462660514395,False,2683,301687,815167,d__Bacteria;p__Bacillota_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Bariatricus;s__Bariatricus comes
1423000,0.004970067827629805,0.32756200280767434,0.004889736443205711,0.0030349609343852243,1.7671428571428571,1.0,9.553237617666161,/tmp/nxf.XXXXDxtEFs/sourmash_database/gtdb-rs214-reps.k31.zip,"GCF_000190535.1 Odoribacter splanchnicus DSM 20712 strain=DSM 220712, ASM19053v1",b37a0141517537faad74a6d2ac4d5c41,0.3329433785680861,1400000,26,79757000,ERR321163_2.fastq.gz,ERR321163,bb96be68,286314000,31,DNA,1000,286314,True,0.8427312661299275,0.9651450618932257,0.9039381640115767,0.9651450618932257,False,2474,304161,815167,d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Marinifilaceae;g__Odoribacter;s__Odoribacter splanchnicus
1432000,0.005001501847621842,0.47011417058428473,0.004889736443205711,0.010780613052294805,6.277142857142858,6.0,5.556750628831602,/tmp/nxf.XXXXDxtEFs/sourmash_database/gtdb-rs214-reps.k31.zip,"GCF_000723465.1 Ruminococcus bicirculans strain=80/3, Rb803",a0c72778e7e9a92bec9989c7d509e086,0.48085963734049697,1400000,27,78357000,ERR321163_2.fastq.gz,ERR321163,bb96be68,286314000,31,DNA,1000,286314,True,0.8429026774139494,0.9766580332578688,0.9097803553359092,0.9766580332578688,False,8788,312949,815167,d__Bacteria;p__Bacillota_A;c__Clostridia;o__Oscillospirales;f__Ruminococcaceae;g__Ruminococcus_D;s__Ruminococcus_D bicirculans
1396000,0.004875765767653695,0.47054722899965146,0.004715102998805508,0.003258228068604347,1.9674074074074075,2.0,1.7278901555292108,/tmp/nxf.XXXXDxtEFs/sourmash_database/gtdb-rs214-reps.k31.zip,"GCF_000205025.1 Parasutterella excrementihominis YIT 11859 strain=YIT 11859, ASM20502v1",c2cae97ed5c2f955adaadd6c5da64434,0.48658069013593586,1350000,28,77007000,ERR321163_2.fastq.gz,ERR321163,bb96be68,286314000,31,DNA,1000,286314,True,0.8422106648885002,0.9770307256348872,0.9096206952616936,0.9770307256348872,False,2656,315605,815167,d__Bacteria;p__Pseudomonadota;c__Gammaproteobacteria;o__Burkholderiales;f__Burkholderiaceae_A;g__Parasutterella;s__Parasutterella excrementihominis
1348000,0.004708117661029499,0.48175965665236054,0.004704624992141495,0.0030153330544538727,1.8247958426132145,1.0,1.1348079249898138,/tmp/nxf.XXXXDxtEFs/sourmash_database/gtdb-rs214-reps.k31.zip,"GCA_900540255.1 uncultured Clostridium sp., UMGS222",59bfa4ed192c2f53322a3feb7d755c9c,0.4821173104434907,1347000,29,75660000,ERR321163_2.fastq.gz,ERR321163,bb96be68,286314000,31,DNA,1000,286314,True,0.8412606171995373,0.9767403297368339,0.9090004734681856,0.9767403297368339,False,2458,318063,815167,d__Bacteria;p__Bacillota_A;c__Clostridia;o__Clostridiales;f__Clostridiaceae;g__Clostridium;s__Clostridium sp900540255
1388000,0.0048478244165496625,0.5789703315881326,0.004634771614381413,0.0076327918083043105,4.688771665410701,4.0,2.6365443314910473,/tmp/nxf.XXXXDxtEFs/sourmash_database/gtdb-rs214-reps.k31.zip,"GCF_023921805.1 Ruminococcus sp. FMBCY1 strain=FMBCY1, ASM2392180v1",0c9f72c07cb9e22587452a97c47fbca1,0.6055846422338569,1327000,30,74333000,ERR321163_2.fastq.gz,ERR321163,bb96be68,286314000,31,DNA,1000,286314,True,0.842054540506181,0.9839507981530229,0.913002669329602,0.9839507981530229,False,6222,324285,815167,d__Bacteria;p__Bacillota_A;c__Clostridia;o__Oscillospirales;f__Acutalibacteraceae;g__Ruminococcus_E;s__Ruminococcus_E sp003526955
1476000,0.005155179278694021,0.39861194930597466,0.004613815601053389,0.002871804182455865,1.7721423164269492,1.0,1.6970417412798393,/tmp/nxf.XXXXDxtEFs/sourmash_database/gtdb-rs214-reps.k31.zip,"GCA_020686985.1 Clostridiaceae bacterium CLA-AA-H274 strain=CLA-AA-H274, ASM2068698v1",407d7f318dd07ff2059ffd6d03e9eaac,0.44538322269161135,1321000,31,73012000,ERR321163_2.fastq.gz,ERR321163,bb96be68,286314000,31,DNA,1000,286314,True,0.8437259604398781,0.9742464545170073,0.9089862074784427,0.9742464545170073,False,2341,326626,815167,d__Bacteria;p__Bacillota_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Ventrimonas;s__Ventrimonas sp900555625
1428000,0.004987531172069825,0.4614835948644793,0.004519513541077279,0.0031196061665891774,1.965224111282844,1.0,2.3535029443300943,/tmp/nxf.XXXXDxtEFs/sourmash_database/gtdb-rs214-reps.k31.zip,"GCF_014287955.1 Lachnospira sp. NSJ-43 strain=NSJ-43, ASM1428795v1",7ab97adfe1aa84492d9fd6e33d09a40b,0.5092724679029957,1294000,32,71718000,ERR321163_2.fastq.gz,ERR321163,bb96be68,286314000,31,DNA,1000,286314,True,0.8428266237076953,0.9784683460771304,0.9106474848924129,0.9784683460771304,False,2543,329169,815167,d__Bacteria;p__Bacillota_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Lachnospira;s__Lachnospira sp900316325
1291000,0.004509035534413267,0.508695652173913,0.00449506485886125,0.0039795526560815146,2.520590520590521,2.0,1.497266182978766,/tmp/nxf.XXXXDxtEFs/sourmash_database/gtdb-rs214-reps.k31.zip,"GCA_902362965.1 Ruminococcaceae bacterium, MGYG-HGUT-00072",55131284490de26ba288ea8c251fcff8,0.5102766798418973,1287000,33,70431000,ERR321163_2.fastq.gz,ERR321163,bb96be68,286314000,31,DNA,1000,286314,True,0.8400889634932109,0.9785305254354754,0.9093097444643432,0.9785305254354754,False,3244,332413,815167,d__Bacteria;p__Bacillota_A;c__Clostridia;o__Oscillospirales;f__Ruminococcaceae;g__UBA1394;s__UBA1394 sp900066845
1553000,0.005424114783070335,0.4001895135818067,0.0044252114811011685,0.0034655475503792476,2.229676400947119,2.0,3.225559448342924,/tmp/nxf.XXXXDxtEFs/sourmash_database/gtdb-rs214-reps.k31.zip,"GCF_010509575.1 Faecalibacterium prausnitzii A2-165 strain=JCM 31915, ASM1050957v1",1536305f1db2c6485876fc17c9a7e45f,0.4905243209096652,1267000,34,69164000,ERR321163_2.fastq.gz,ERR321163,bb96be68,286314000,31,DNA,1000,286314,True,0.8451111557176368,0.9772851685908902,0.9111981621542635,0.9772851685908902,False,2825,335238,815167,d__Bacteria;p__Bacillota_A;c__Clostridia;o__Oscillospirales;f__Ruminococcaceae;g__Faecalibacterium;s__Faecalibacterium duncaniae
1358000,0.00474304434990954,0.39655172413793105,0.004418226143325161,0.04066528699027316,26.20474308300395,24.0,18.276790862252906,/tmp/nxf.XXXXDxtEFs/sourmash_database/gtdb-rs214-reps.k31.zip,"GCF_019052365.1 Prevotella stercorea strain=MSK.21.24, ASM1905236v1",dfea2e30294cdabc22b9d0270d9cec7b,0.42570532915360504,1265000,35,67899000,ERR321163_2.fastq.gz,ERR321163,bb96be68,286314000,31,DNA,1000,286314,True,0.84146121437711,0.9728273615840621,0.907144287980586,0.9728273615840621,False,33149,368387,815167,d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Prevotella;s__Prevotella sp000434975
1241000,0.004334402090013062,0.37827023699599877,0.004292490063357014,0.00299815865951394,1.9886086248982913,2.0,1.2914693257385153,/tmp/nxf.XXXXDxtEFs/sourmash_database/gtdb-rs214-reps.k31.zip,"GCA_003460745.1 Firmicutes bacterium AM55-24TS strain=AM55-24TS, ASM346074v1",25e008905b2a3471b221e0946e6c1637,0.3819636811326562,1229000,36,66670000,ERR321163_2.fastq.gz,ERR321163,bb96be68,286314000,31,DNA,1000,286314,True,0.8390192199109291,0.969430860940959,0.904225040425944,0.969430860940959,False,2444,370831,815167,d__Bacteria;p__Bacillota_A;c__Clostridia;o__UBA1381;f__UBA1381;g__CAG-41;s__CAG-41 sp900066215
